2026-03-20 14:29:17 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-03-20 14:29:23 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.paynest.users.repository.WalletRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-03-20 14:29:23 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 24 ms. Found 0 Redis repository interfaces.
2026-03-20 14:29:25 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2026-03-20 14:29:26 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 7940 ms
2026-03-20 14:29:26 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-03-20 14:29:28 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@13ca16bf
2026-03-20 14:29:28 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-03-20 14:29:28 [main] INFO  com.paynest.config.MultiTenantConnectionProviderImpl - MultiTenantConnectionProvider loaded - MultiTenantConnectionProviderImpl
2026-03-20 14:29:28 [main] INFO  com.paynest.config.tenant.TenantIdentifierResolver - TenantIdentifierResolver loaded
2026-03-20 14:29:28 [main] INFO  com.paynest.config.HibernateTenantConfig - Multi-tenant configuration loaded
2026-03-20 14:29:28 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-03-20 14:29:29 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.1.Final
2026-03-20 14:29:29 [main] INFO  org.hibernate.cache.internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-03-20 14:29:29 [main] INFO  org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-03-20 14:29:29 [main] INFO  com.paynest.config.MultiTenantConnectionProviderImpl - Calling getAnyConnection
2026-03-20 14:29:32 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-03-20 14:29:32 [main] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-03-20 14:29:33 [main] INFO  com.paynest.config.MultiTenantConnectionProviderImpl - tenantIdentifier in object : public
2026-03-20 14:29:33 [main] DEBUG org.hibernate.SQL - select tr1_0.tenant_id,tr1_0.created_at,tr1_0.schema_name,tr1_0.status,tr1_0.tenant_name,tr1_0.updated_at from public.tenant_registry tr1_0
2026-03-20 14:29:33 [main] INFO  com.paynest.config.service.TenantRegistryService - Loaded 1 tenant mappings
2026-03-20 14:29:34 [main] INFO  org.springframework.boot.web.servlet.RegistrationBean - Filter tenantFilterRegistration was not registered (disabled)
2026-03-20 14:29:34 [main] INFO  org.springframework.boot.web.servlet.RegistrationBean - Filter apiAuditKafkaFilterRegistration was not registered (disabled)
2026-03-20 14:29:34 [main] DEBUG com.paynest.config.security.JwtAuthenticationFilter - Filter 'jwtAuthenticationFilter' configured for use
2026-03-20 14:29:34 [main] INFO  org.springframework.data.jpa.repository.query.QueryEnhancerFactory - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-03-20 14:29:36 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3e8742de, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@8862881, org.springframework.security.web.context.SecurityContextHolderFilter@74faa12, org.springframework.security.web.header.HeaderWriterFilter@3bbd9232, org.springframework.web.filter.CorsFilter@64176780, org.springframework.security.web.authentication.logout.LogoutFilter@11581810, com.paynest.config.security.JwtAuthenticationFilter@63b4a896, com.paynest.config.TenantFilter@3feeab43, com.paynest.config.ApiAuditKafkaFilter@64abb917, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@ee9b7ac, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6b4b6cd6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@61668c05, org.springframework.security.web.session.SessionManagementFilter@60c95d8, org.springframework.security.web.access.ExceptionTranslationFilter@71ef3f0c, org.springframework.security.web.access.intercept.AuthorizationFilter@3d2162c5]
2026-03-20 14:29:37 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
2026-03-20 14:29:37 [main] INFO  com.paynest.PayNestApplication - Started PayNestApplication in 23.6 seconds (process running for 27.245)
2026-03-20 14:29:37 [SpringApplicationShutdownHook] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-03-20 14:29:37 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-03-20 14:29:37 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
